Freq[Hz]     dBSPL  Phase[Deg]
32043.9     74.265  -121.481
32510.0     73.902  -122.017
32982.8     73.538  -122.464
33462.6     73.175  -122.823
33949.3     72.812  -123.094
34443.1     72.449  -123.277
34944.1     72.085  -123.370
35452.4     71.722  -123.367
35968.0     71.359  -123.265
36491.2     70.996  -123.058
37022.0     70.633  -122.749
37560.5     70.275  -122.346
38106.8     69.934  -121.918
38661.1     69.633  -121.494
39223.4     69.420  -121.159
39793.9     69.284  -120.896
